VALUE_SET_ID,VALUE_SET_CODE,VALUE_ID,VALUE,DESCRIPTION,ENABLED_FLAG,LAST_UPDATE_DATE,CREATION_DATE
58005,STORE RD CLOUD,59160,90003,Operations,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59161,90004,Supply Chain,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59162,90005,Human Resource,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59163,90006,Marketing,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59164,90007,Information Technology,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59165,90008,Development and Construction,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59166,90009,Adminitration,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59167,90010,Innovation & Restaurant Systems ,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59168,90011,Non-Operating ,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59169,WEREH,Warehouse,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59170,100000,ASSET,Y,31-Oct-17,31-Oct-17
57003,Store RD,56631,01638,Big C Samutsongkhram,Y,31-Oct-17,31-Oct-17
57003,Store RD,56632,01642,PTT Hua Hin,Y,31-Oct-17,31-Oct-17
57003,Store RD,56633,01643,Lotus Samutsongkhram,Y,31-Oct-17,31-Oct-17
57003,Store RD,56634,01652,Pure Place Ratchapruek,Y,31-Oct-17,31-Oct-17
57003,Store RD,56635,01665,Paseo Kanchanapisek,Y,31-Oct-17,31-Oct-17
57003,Store RD,56636,01686,The One Bangyai,Y,31-Oct-17,31-Oct-17
57003,Store RD,56637,01707,FSDT PTT Cha-am Nampu,Y,31-Oct-17,31-Oct-17
57003,Store RD,56638,01727,Donmuang Airport,Y,31-Oct-17,31-Oct-17
57003,Store RD,56639,02219,Imperial World Ladprao,Y,31-Oct-17,31-Oct-17
57003,Store RD,56640,02222,Major Cineplex Pinklao,Y,31-Oct-17,31-Oct-17
57003,Store RD,56641,WESTC,Westcoast,Y,31-Oct-17,31-Oct-17
57003,Store RD,56642,83007,Lotus Wang Nam Yen,Y,31-Oct-17,31-Oct-17
57003,Store RD,56643,DPTHO,Department - Head Office,Y,31-Oct-17,31-Oct-17
57003,Store RD,56644,90001,Executive,Y,31-Oct-17,31-Oct-17
57003,Store RD,56645,90002,Finance and Accounting,Y,31-Oct-17,31-Oct-17
57003,Store RD,56646,90003,Operations,Y,31-Oct-17,31-Oct-17
57003,Store RD,56647,90004,Supply Chain,Y,31-Oct-17,31-Oct-17
57003,Store RD,56648,90005,Human Resource,Y,31-Oct-17,31-Oct-17
57003,Store RD,56649,90006,Marketing,Y,31-Oct-17,31-Oct-17
57003,Store RD,56650,90007,Information Technology,Y,31-Oct-17,31-Oct-17
57003,Store RD,56651,90008,Development and Construction,Y,31-Oct-17,31-Oct-17
57003,Store RD,56652,90009,Adminitration,Y,31-Oct-17,31-Oct-17
57003,Store RD,56653,90010,Innovation & Restaurant Systems ,Y,31-Oct-17,31-Oct-17
57003,Store RD,56654,90011,Non-Operating ,Y,31-Oct-17,31-Oct-17
57003,Store RD,56655,WEREH,Warehouse,Y,31-Oct-17,31-Oct-17
57004,Project RD,56656,PJ0000,N/A,N,31-Oct-17,31-Oct-17
57004,Project RD,56657,000000,N/A,N,31-Oct-17,31-Oct-17
57005,Future1 RD,56658,TT,Total,Y,31-Oct-17,31-Oct-17
57005,Future1 RD,56659,00,N/A,N,31-Oct-17,31-Oct-17
57006,Future2 RD,56660,TOTA,Total,Y,31-Oct-17,31-Oct-17
57006,Future2 RD,56661,0000,N/A,N,31-Oct-17,31-Oct-17
57003,Store RD,57001,00000,N/A,N,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,65005,219100,OUTPUT TAX,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,66006,219110,ACCOUNT PAYABLE REVENUE DEPARTMENT,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,66007,219120,OUTPUT TAX,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,65007,219130,SUSPENSE OUTPUT TAX,Y,31-Oct-17,31-Oct-17
65006,ORA_DM_PRIV,69001,01,,Y,31-Oct-17,31-Oct-17
65017,ORA_MNT_PRIV,69002,01,,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59014,01219,Paradise Park,Y,31-Oct-17,31-Oct-17
53033,ORA_MSC_PRIV,69003,02,,Y,31-Oct-17,31-Oct-17
58004,COMPANY RD CLOUD,59011,10,RESTAURANTS DEVELOPMENT COMPANY LIMITED,Y,31-Oct-17,31-Oct-17
58004,COMPANY RD CLOUD,59012,11,RESTAURANTS DEVELOPMENT COMPANY LIMITED,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59013,BANGK,Bangkok,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59015,01228,Seacon Square,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59016,01264,The Mall 3,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59017,01293,Jusco Sukhumvit 71,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59018,01312,The Old Siam Plaza,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59019,01346,Lotus Sukhumvit 50,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59020,01379,Lotus Bangna,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59021,01397,Number One - RU2 (S),Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59022,01402,Klong Tom,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59023,01407,Lotus Ladprao Satellite,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59024,01433,Hi Mall Samsen,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59025,01439,Seacon Square Satellite,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59026,01445,Lotus China Town Satellite,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59027,01490,Union Mall,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59028,01570,Water Front,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59029,01584,Mega Bangna,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59030,01595,The Scene Town in Town,Y,31-Oct-17,31-Oct-17
53033,ORA_MSC_PRIV,69004,03,,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59031,01607,JJ Mall,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59032,01609,Sena Festival (Charoennakorn),Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59033,01616,Soho,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59034,01668,Yodpiman,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59035,01671,Ramkhamhaeng,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59036,01683,Lotus Pattanakarn,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59037,01721,Wanghin,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59038,02213,Fortune Ratchadaphisek,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59039,02234,Major Cineplex Sukhumvit,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59040,02235,Major Cineplex Ratchayothin,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59041,83003,Lotus Kuchinarai,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59042,83004,Lotus Prakonchai,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59043,BKKNE,Bangkok & Northeast,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59044,83005,Lotus Lam Pai Mat,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59045,83008,La Salle SV105,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59046,83012,Big C Suwannaphum,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59047,BKKF1,BKKF1,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59048,01344,Lotus Rama 4,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59049,01373,Lotus Rama 3,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59050,01414,Silom 64,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59051,01423,Lotus Rama I (Charoenphal),Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59052,01453,Siam Paragon,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59053,01485,Indra Square Satellite,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59054,01562,Terminal 21,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59055,01593,Digital Gateway Ekamai,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59056,01619,The Up Rama 3,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59057,01689,Emquartier,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59058,01733,Tree on Three,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59059,SOUTH,South,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59060,01208,Diana 2,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59287,124140,Accum Depr LHI Rest Deimag Exp,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59288,124200,Accum Depr LHI Office,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59289,124210,Accum Depr LHI Office,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59290,124220,Accum Depr LHI Office IDC,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59291,124300,Accum Depr Rest Equip,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59292,124310,Accum Depr Rest Equip,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59293,124311,Accum Depr Rest Equip Impair,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59294,124400,Accum Depr Rest Office Equip,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59295,124410,Accum Depr Rest Office Equip,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59296,124411,Accum Depr Rest F&F,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59297,124500,Accum Depr Office Equipment,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59298,124510,Accum Depr Office Equipment,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59299,124600,Accum Depr Office Comp Equip,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59300,124610,Accum Depr Office Comp Equip,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59301,124700,Accum Depr Office F&F,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59302,124710,Accum Depr Office F&F,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59303,126000,"Intangible Assets,net",Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59304,127000,Other non-current Asset,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59305,127100,Goodwill,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59306,127110,Goodwill,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59307,127120,Goodwill Amortization,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59308,127200,Other Asset,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59309,127210,Allowance for Fixed Assets Disposal,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59310,127220,Deferred Tax Assets,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59311,127230,Investment in Affiliates,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59312,127300,Long Term ,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59313,127310,LT Store Lease Deposits,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59314,127320,LT Other Lease Deposits,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59315,127330,LT Other Deposits,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59316,127340,LT Other Assets,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59317,127350,LT Key Money Refundable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59318,127351,LT KM Nonrefundable Finite,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59319,127360,LT KM Reundable Impair,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59320,127370,LT KM Amort Nonrefund Finite impair,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59321,127380,LT KM Amort Impairment,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59322,127390,LT Other Assets Amortisation,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59323,200000,LIABILITIES,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59324,210000,Current liabilities,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59325,211000,Bank overdrafts and short term loans from bank,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59326,211100,Bank overdrafts and short term loans from bank,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59327,211110,Bank overdrafts and short term loans from bank,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59328,212000,Accounts payable - related company,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59329,212100,Accounts payable - related company,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59330,212110,AP Business Acquisition,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59331,213000,Accounts payable - Trade,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59332,213100,Accounts payable - Trade,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59333,213110,Accounts Payable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59334,214000,Accounts payable - Other,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59335,214100,Accounts payable - Other,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59336,214110,AP - VAT Installment,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59337,215000,Current Portion of Long Term Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59338,216000,Accrued Expenses,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59339,216100,Accrued Expenses,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59340,216102,Accr Other Non Income Tax,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59341,216103,Accr Payroll,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59342,216104,Accrued Payroll,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59343,216105,Accr Vacation & Holiday,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59344,216106,Accr Bonus Field RSC,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59345,216107,Accr Bonus Store Level,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59346,216108,Accr Medical Insurance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59347,216109,Accr Pension Benefits Other,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59348,216110,Accr National Payroll Tax,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59349,216111,Accr Other Comp Related,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59350,216112,Accr Insurance Other,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59351,216113,Accr Local Advertising,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59352,216114,Accr LSM Fund,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59353,216115,Accr Coupons,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59354,216116,Accr Payments Ad Coop,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59355,216117,Accr Pay to Operating Co,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59356,216118,Accr Royalty,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59357,216119,Accr Electricity Above Store,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59358,216120,Accr Water Above Store,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59359,216121,Accr Audit Fees,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59360,216122,Accr Other Deposits,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59361,216123,Accr Gift Card Liability,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59362,216124,Accr G&A Invoices,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59363,216125,Accr Training,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59364,216126,Accr Travel,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59365,216127,Accr Deadsite Reserve,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59366,216128,Accr Charitable Contributions,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59367,216129,Accr Conferences & Events,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59368,216130,Accr Cleaning,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59369,216131,Accr Repairs & Maintenance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59370,216132,Accr Other Above Store,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59371,216133,Accr Other - Store level,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59372,216134,Accr Other Benefit,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59373,216135,Accr Rent Functional Currency,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59374,216136,Accr Rent Percent of Sales,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59375,216137,Accr Rent CAM Funct Curr,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59376,216138,Accr Equipment & Other Rent,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59377,216139,Accr Step Rent Funct Curr,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59378,216140,Accr Equipment Maintenance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59379,216141,Accr Water Store Level,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59380,216142,Accr Telephone Store Level,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59381,216143,Accr Electricity Store Level,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59382,216144,Accr Interest Expense,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59383,216145,Accr Retention Control,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59384,217000,Accrued Tax,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59385,217100,Accrued Tax,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59386,217110,Accr Property Tax,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59387,217120,VAT,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59388,217130,VAT Payable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59389,217140,Accr Royalty Witholding Tax,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59390,217150,Withholding tax - PND 53,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59391,217160,Accr Business Tax,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59392,217170,Withholding tax - PND 3,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59393,217180,Withholding tax - PND 54,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59394,218000,Corporate Income tax payable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59395,219000,Other Current Liabilities,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59396,220000,Non current Liability,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59397,221000,Short Term Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59398,221100,Short Term Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59399,221110,Short Term Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59400,222000,Long Term Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59401,222100,Long Term Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59402,222110,Long Term Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59171,110000,Current Asset,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59172,111000,Cash in Hand & At Bank & Depos,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59173,111100,Cash at bank,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59174,111101,Cash on Hand,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59175,111102,Petty Cash,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59176,111103,Float,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59177,111200,Current Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59178,111210,Citibank Current Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59179,111220,Kbank Current Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59180,111230,BBL Current Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59181,111240,SCB Current Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59182,111300,Saving Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59183,111310,Citibank Saving Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59184,111320,Kbank Saving Account-7006,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59185,111321,Kbank Saving Account-7189,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59186,111322,Kbank Saving Account-7138,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59187,111323,Kbank Saving Account-5295,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59188,111330,BBL Saving Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59189,111340,SCB Saving Account,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59190,112000,Amount Due From Related==>1120000,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59191,112100,Amount Due From Related==>1120000,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59192,112110,Inter-Co AR,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59193,112120,AR Control Interco (Issued Invoice),Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59194,112130,Inter-Co AR- Loan-Sweep,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59195,113000,Account Receivable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59196,113100,AR - TRADE,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59197,113101,AR - CASH,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59198,113102,AR - CREDIT CARD,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59199,113200,AR - OTHER,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59200,113201,Accounts Receivable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59201,113202,Shareholders Receivable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59202,113203,NonFR AR Employee Loan,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59203,113204,Credit Card (VISA),Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59204,113205,NonFR AR Vendors,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59205,113206,VAT Refundable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59206,113207,NonFR AR Insurance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59207,113208,NonFR AR Meal Vouchers,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59208,113209,NonFR AR Beverage Rebate,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59209,113210,NonFR AR Other,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59210,113211,NonFR AR Dept Store or Kiosk,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59211,113212,NonFR Interest Receivable,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59212,113213,NonFR AFDA Leases,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59213,113214,NonFR AFDA Other,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59214,116000,Prepaid Expenses,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59215,116100,Prepaid Expenses,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59216,116101,PPD Marketing,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59217,116102,PPD Insurance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59218,116103,PPD Property Insurance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59219,116104,PPD Workers Compensation,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59220,116105,PPD Maintenance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59221,116106,PPD Software Maintenance,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59222,116107,PPD Rent Functional Curr,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59223,116108,PPD Svc Chg Funct Curr,Y,31-Oct-17,31-Oct-17
58006,ACCOUNT RD CLOUD,59224,116109,PPD Step Rent Functional Curr,Y,31-Oct-17,31-Oct-17
